1 | ('Nama', {'"nama" p2 sg': True})
689 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
690 | ('i', {'"i" agr p1 sg': True})
691 | ('viesaa', {'"viesaa" n': True})
692 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
693 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
694 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
695 | ('.', {'"." sent': True})
696 | ('canungnung', {'"canungnung" n': True})
697 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
698 | ('hmung', {'"hmung" v': True})
699 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
700 | ('kha', {'"kha" dem': True})
701 | ('i', {'"i" agr p1 sg': True})
702 | ('tlechuo', {'"tlechuo" v': True})
703 | ('.', {'"." sent': True})
704 | ('capaapaa', {'"capaapaa" n': True})
705 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
706 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
707 | ('thaw', {'"thaw" v': True})
708 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
709 | ('alung', {'"alung" n': True, '"alung" adj': False, ';\t"alung" adj': True})
710 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
711 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
712 | ('lee', {'"lee" adj': True, '"lee" nrel': False, ';\t"lee" nrel': True})
713 | ('sa', {'"sa" n': False, '"sa" adv': False, '"sa" emph': True, ';\t"sa" n': True, ';\t"sa" adv': True})
714 | ('.', {'"." sent': True})
715 | ('tluo', {'"tluo" v': False, '"tluo" n': True, ';\t"tluo" v': True})
716 | ('cung', {'"cung" nrel': True})
717 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
718 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
719 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
720 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
721 | ('ing', {'"ing" n': True})
722 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
723 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
724 | ('puvthe', {'"puvthe" adj': True})
725 | ('.', {'"." sent': True})
726 | ('haatiynung', {'"haatiynung" n': True})
727 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
728 | ('chi', {'"chi" adj': True})
729 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
730 | ('aruo', {'"aruo" n': True})
731 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
732 | ('i', {'"i" agr p1 sg': True})
733 | ('ciy', {'"ciy" v': True, '"ciy" n': False, '"ciy" agr p2 sg': False, ';\t"ciy" n': True, ';\t"ciy" agr p2 sg': True})
734 | ('.', {'"." sent': True})
735 | ('Zai', {'"Zai" np': True})
736 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
737 | ('caauv', {'"caauv" n': True})
738 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
739 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
740 | ('calyi', {'"calyi" v': True})
741 | ('.', {'"." sent': True})
742 | ('haatiynung', {'"haatiynung" n': True})
743 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
744 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
745 | ('thie', {'"thie" v': True})
746 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
747 | ('aa', {'"aa" n': True, '"aa" irr': False, ';\t"aa" irr': True})
748 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
749 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
750 | ('macuo', {'"macuo" adj': True})
751 | ('sa', {'"sa" n': False, '"sa" adv': False, '"sa" emph': True, ';\t"sa" n': True, ';\t"sa" adv': True})
752 | ('tli', {'"tli" adv': True})
753 | ('.', {'"." sent': True})
754 | ('Myi', {'"myi" n': True})
755 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
756 | ('ing', {'"ing" n': True})
757 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
758 | ('para', {'"para" v': True})
759 | ('.', {'"." sent': True})
760 | ('malie', {'"malie" agr o1 pl': True, '"malie" agr o1 pl neg': False, ';\t"malie" agr o1 pl neg': True})
761 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
762 | ('chang', {'"chang" v': True})
763 | ('pa', {'"pa" cl': False, '"pa" nmlz': False, '"pa" ben': True, ';\t"pa" cl': True, ';\t"pa" nmlz': True})
764 | ('.', {'"." sent': True})
765 | ('Uv', {'"uv" n': True})
766 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
767 | ('ma', {'"ma" qp': False, '"ma" det def': True, ';\t"ma" qp': True})
768 | ('ing', {'"ing" n': True})
769 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
770 | ('hing', {'"hing" dem': True, '"hing" det dem': False, ';\t"hing" det dem': True})
771 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
772 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
773 | ('.', {'"." sent': True})
774 | ('Bawi', {'"Bawi" np': True})
775 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
776 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
777 | ('kuv', {'"kuv" n': True})
778 | ('na', {'"na" foc': False, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr 
o1 sg neg': True})
779 | ('myi', {'"myi" n': True})
780 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
781 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
782 | ('kuo', {'"kuo" v': True})
783 | ('.', {'"." sent': True})
784 | ('Zai', {'"Zai" np': True})
785 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
786 | ('ziekuo', {'"ziekuo" n': True})
787 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
788 | ('ima', {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True})
789 | ('tlechuo', {'"tlechuo" v': True})
790 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
791 | ('ta', {'"ta" v': True, '"ta" inst': False, '"ta" agt': False, ';\t"ta" inst': True, ';\t"ta" agt': True})
792 | ('.', {'"." sent': True})
793 | ('capaapaa', {'"capaapaa" n': True})
794 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
795 | ('Bawi', {'"Bawi" np': True})
796 | ('kha', {'"kha" dem': True})
797 | ('aruo', {'"aruo" n': True})
798 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
799 | ('zaa', {'"zaa" v': True, '"a" mid': False, ';\t"a" mid': True})
800 | ('.', {'"." sent': True})
801 | ('capaapaa', {'"capaapaa" n': True})
802 | ('ing', {'"ing" n': True})
803 | ('kha', {'"kha" dem': True})
804 | ('tluo', {'"tluo" v': False, '"tluo" n': True, ';\t"tluo" v': True})
805 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
806 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
807 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
808 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
809 | ('.', {'"." sent': True})
810 | ('ma', {'"ma" qp': False, '"ma" det def': True, ';\t"ma" qp': True})
811 | ('cizung', {'"cizung" n': True})
812 | ('hing', {'"hing" dem': True, '"hing" det dem': False, ';\t"hing" det dem': True})
813 | ('ta', {'"ta" v': False, '"ta" inst': True, '"ta" agt': False, ';\t"ta" v': True, ';\t"ta" agt': True})
814 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
815 | ('canungnung', {'"canungnung" n': True})
816 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
817 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
818 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
819 | ('rukhya', {'"rukhya" v': True})
820 | ('.', {'"." sent': True})
821 | ('Zai', {'"Zai" np': True})
822 | ('hne', {'"hne" cnjcoo': True})
823 | ('kama', {'"kama" p1 sg': True})
824 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
825 | ('ima', {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True})
826 | ('luo', {'"luo" v': True, '"luo" loc post': False, ';\t"luo" loc post': True})
827 | ('.', {'"." sent': True})
828 | ('bienaing', {'"bienaing" n': True})
829 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
830 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
831 | ('Zai', {'"Zai" np': True})
832 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
833 | ('Bawi', {'"Bawi" np': True})
834 | ('kha', {'"kha" dem': True})
835 | ('lasaw', {'"lasaw" n': True})
836 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
837 | ('pi', {'"pi" v': True})
838 | ('.', {'"." sent': True})
839 | ('Zai', {'"Zai" np': True})
840 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
841 | ('ingchiy', {'"ingchiy" n': True})
842 | ('ta', {'"ta" v': False, '"ta" inst': True, '"ta" agt': False, ';\t"ta" v': True, ';\t"ta" agt': True})
843 | ('dakhung', {'"dakhung" n': True})
844 | ('kha', {'"kha" dem': True})
845 | ('ina', {'"ina" agr o1 sg': True})
846 | ('phiy', {'"phiy" v': True})
847 | ('pa', {'"pa" cl': False, '"pa" nmlz': False, '"pa" ben': True, ';\t"pa" cl': True, ';\t"pa" nmlz': True})
848 | ('.', {'"." sent': True})
849 | ('canungnung', {'"canungnung" n': True})
850 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
851 | ('bi', {'"bi" n': True})
852 | ('ina', {'"ina" agr o1 sg': True})
853 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
854 | ('chang', {'"chang" v': True})
855 | ('pa', {'"pa" cl': False, '"pa" nmlz': False, '"pa" ben': True, ';\t"pa" cl': True, ';\t"pa" nmlz': True})
856 | ('.', {'"." sent': True})
857 | ('Ingkhuo', {'"ingkhuo" n': True})
858 | ('chung', {'"chung" v': False, '"chung" nrel': True, ';\t"chung" v': True})
859 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
860 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
861 | ('cawsaa', {'"cawsaa" n': True})
862 | ('pa', {'"pa" cl': True, '"pa" nmlz': False, '"pa" ben': False, ';\t"pa" nmlz': True, ';\t"pa" ben': True})
863 | ('thung', {'"thung" n': True})
864 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
865 | ('aw', {'"aw" v': False, '"aw" aff': True, ';\t"aw" v': True})
866 | ('.', {'"." sent': True})
867 | ('Ahung', {'"ahung" qst': True})
868 | ('ma', {'"ma" qp': True, '"ma" det def': False, ';\t"ma" det def': True})
869 | ('ma', {'"ma" qp': False, '"ma" det def': True, ';\t"ma" qp': True})
870 | ('caauv', {'"caauv" n': True})
871 | ('hing', {'"hing" dem': True, '"hing" det dem': False, ';\t"hing" det dem': True})
872 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
873 | ('pi', {'"pi" v': True})
874 | ('khing', {'"khing" v': True})
875 | ('.', {'"." sent': True})
876 | ('Zai', {'"Zai" np': False})
877 | ('hne', {'"hne" cnjcoo': True})
878 | ('Bawi', {'"Bawi" np': True})
879 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
880 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
881 | ('vie', {'"vie" adv': False, '"vie" comp': False, '"vie" dei ven': True, ';\t"vie" adv': True, ';\t"vie" comp': True})
882 | ('chiy', {'"chiy" v': True})
883 | ('.', {'"." sent': True})
884 | ('Haatiytie', {'"haatiytie" n': True})
885 | ('hluvpuv', {'"puv" nmlz': True})
886 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
887 | ('ahe', {'"ahe" n': True})
888 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
889 | ('tlechuo', {'"tlechuo" v': True})
890 | ('.', {'"." sent': True})
891 | ('Zai', {'"Zai" np': True})
892 | ('hne', {'"hne" cnjcoo': True})
893 | ('Bawi', {'"Bawi" np': True})
894 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
895 | ('haatiytie', {'"haatiytie" n': True})
896 | ('hluvpuv', {'"puv" nmlz': True})
897 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
898 | ('ahe', {'"ahe" n': True})
899 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
900 | ('tlechuo', {'"tlechuo" v': True})
901 | ('kha', {'"kha" dem': True})
902 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
903 | ('pachang', {'"pachang" v': False})
904 | ('..', {'".." sent': False, '"." sent': True})
Tokens:


Errors:

13 | "tuv" nmlz | {'"tuv" nmlz': False, '"tuv" adv': True, ';\t"tuv" nmlz': True}
16 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
30 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
109 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
116 | "na" foc | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 
sg neg': True}
134 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
144 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
153 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
159 | "a" p3 sg | {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True}
162 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
167 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
182 | "taw" pst hab asp | {'"taw" v': False, '"taw" n': False, '"taw" pst hab asp': True, ';\t"taw" v': True, ';\t"taw" n': 
True}
200 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
207 | "luo" loc post | {'"luo" v': True, '"luo" loc post': False, ';\t"luo" loc post': True}
232 | "bienaing" n | {'"bienaing" n': False}
235 | "aw" v | {'"aw" v': False, '"aw" aff': False}
237 | "haatiytie" n | {'"haatiytie" n': False}
238 | "kha" dem | {'"kha" dem': False}
239 | "i" agr p1 sg | {'"i" agr p1 sg': False}
240 | "hmung" v | {'"hmung" v': False}
241 | "." sent | {'"." sent': False}
268 | "ima" agr p1 pl | {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True}
297 | "vaw" v | {'"vaw" v': True, '"vaw" adj': False, ';\t"vaw" adj': True}
315 | "ima" agr p1 pl | {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True}
319 | "na" foc | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 
sg neg': True}
322 | "cuo" n | {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True}
326 | "na" agr p2 sg | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" 
agr o1 sg neg': True}
340 | "yi" agr p3 pl | {'"yi" agr p3 pl': False, '"yi" agr o2 pl': False, '"yi" agr o3 pl': False, '"yi" agr o2 pl neg': False, 
'"yi" agr o3 pl neg': False, ';\t"yi" agr p3 pl': True, ';\t"yi" agr o2 pl': True, ';\t"yi" agr o3 pl': True, ';\t"yi" agr o2 pl 
neg': True, ';\t"yi" agr o3 pl neg': True}
350 | "na" foc | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" 
agr o1 sg neg': True}
371 | "na" foc | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 
sg neg': True}
408 | "ruo" n | {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True}
437 | "na" foc | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 
sg neg': True}
458 | "na" foc | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" 
agr o1 sg neg': True}
473 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
481 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
512 | "na" foc | {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 
sg neg': True}
525 | "na" foc | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" 
agr o1 sg neg': True}
560 | "ning" n | {'"ning" v': False, '"ning" n': True}
618 | "ima" agr p1 pl | {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True}
630 | "ruo" n | {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True}
770 | "hing" det dem | {'"hing" dem': True, '"hing" det dem': False, ';\t"hing" det dem': True}
788 | "ima" agr p1 pl | {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True}
806 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
814 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
817 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
825 | "ima" agr p1 pl | {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True}
830 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
842 | "ta" inst | {'"ta" v': False, '"ta" inst': True, '"ta" agt': False, ';\t"ta" v': True, ';\t"ta" agt': True}
860 | "na" agr p2 sg | {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, 
';\t"na" agr o1 sg neg': True}
862 | "pa" cl | {'"pa" cl': True, '"pa" nmlz': False, '"pa" ben': False, ';\t"pa" nmlz': True, ';\t"pa" ben': True}
865 | "aw" aff | {'"aw" v': False, '"aw" aff': True, ';\t"aw" v': True}
876 | "Zai" np | {'"Zai" np': False}
903 | "pachang" v | {'"pachang" v': False}
904 | ".." sent | {'".." sent': False, '"." sent': True}

Decisions:

		TP	FP	TN	FN
SELECT:131 	4	0	0	0
REMOVE:92 	47	0	0	0
REMOVE:49 	1	0	0	0
REMOVE:50 	1	0	0	0
REMOVE:51 	6	0	0	0
REMOVE:52 	2	0	0	0
SELECT:54 	7	0	0	0
SELECT:109 	36	2	0	0
REMOVE:56 	1	0	0	0
SELECT:57 	46	3	0	0
REMOVE:58 	87	0	0	0
SELECT:124 	22	1	0	0
SELECT:60 	74	1	0	0
SELECT:62 	16	0	0	0
SELECT:64 	20	0	0	0
REMOVE:65 	2	0	0	0
REMOVE:69 	19	0	0	0
REMOVE:130 	4	0	0	0
REMOVE:67 	2	0	0	0
REMOVE:66 	1	0	0	0
REMOVE:68 	11	0	0	0
SELECT:70 	37	1	0	0
SELECT:72 	4	0	0	0
REMOVE:73 	4	0	0	0
REMOVE:74 	3	0	0	0
REMOVE:75 	2	0	0	0
REMOVE:136 	1	0	0	0
SELECT:94 	6	0	0	0
SELECT:79 	10	0	0	0
SELECT:80 	6	0	0	0
SELECT:81 	6	0	0	0
SELECT:98 	3	0	0	0
SELECT:83 	12	0	0	0
SELECT:84 	18	0	0	0
SELECT:86 	2	0	0	0
REMOVE:123 	6	0	0	0
SELECT:89 	28	1	0	0
REMOVE:91 	4	0	0	0
SELECT:122 	3	1	0	0
REMOVE:93 	3	0	0	0
REMOVE:97 	2	0	0	0
REMOVE:96 	4	0	0	0
REMOVE:125 	2	0	0	0
REMOVE:99 	1	0	0	0
SELECT:111 	5	0	0	0
REMOVE:100 	2	0	0	0
SELECT:101 	2	0	0	0
SELECT:103 	3	0	0	0
REMOVE:104 	1	0	0	0
REMOVE:137 	2	0	0	0
SELECT:127 	2	0	0	0
SELECT:107 	2	0	0	0
SELECT:121 	4	0	0	0
REMOVE:110 	2	0	0	0
REMOVE:139 	1	0	0	0
REMOVE:77 	3	0	0	0
SELECT:113 	6	0	0	0
SELECT:112 	1	0	0	0
REMOVE:116 	1	0	0	0
REMOVE:117 	1	0	0	0
REMOVE:126 	1	0	0	0
SELECT:128 	1	0	0	0
REMOVE:132 	1	0	0	0
SELECT:134 	1	0	0	0
SELECT:133 	1	0	0	0

--------------------------------------------------------------------------------
Input analyses: 1556
Reference analyses: 1529
Output analyses: 932

Input ambiguity: 1.7212389380530972
Reference ambiguity: 1.6913716814159292
Output ambiguity: 1.0309734513274336

False positives: 10
False negatives: 44
True positives: 614
True negatives: 562

Precision: 0.9839743589743589
Recall: 0.9331306990881459
F1: 0.9579


